0,0,167
1,0,138
2,0,132
3,0,126
4,0,122
5,0,118
6,0,115
7,0,114
8,0,115
9,0,117
10,0,114
11,0,113
12,0,112
13,0,112
14,0,109
15,0,89
16,0,75
17,0,75
18,0,74
19,0,86
20,0,105
21,0,108
22,0,113
23,0,127
24,0,175
